"nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_internfour","survey_internone","survey_internships","survey_internthree","survey_interntwo","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state"
1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CHICAGO","OTHER",NA,NA,NA,NA,"BUICED",NA,NA,"Belltower Education Solutions",NA,"accepted fulltime job","Missing","Missing",50000,"IL"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER",NA,NA,NA,NA,"Origami Risk","2",NA,"Miami University",NA,"accepted fulltime job","Missing","Missing",64709.4444444444,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","DENVER","OTHER",NA,NA,NA,NA,"Clear Process Solutions","1",NA,NA,"0","accepted fulltime job","Missing","Missing",61136.7951582868,"CO"
2,"Business Economics","Information Systems",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"IBM","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
1,"Information Systems","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","Mangement and Leadership","White","Male","3.00 - 3.49",202120,"2021","0","CHICAGO","OTHER","Consulting Human Resources Information Technology",NA,NA,NA,"BlueGrace Logistics","1",NA,NA,"2","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","COLUMBUS","DHL","Marketing / Sales",NA,NA,NA,"Enterprise Holdings","1",NA,NA,"3","accepted fulltime job","Yes","Yes",40000,"Ohio"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Logistics / Supply Chain Marketing / Sales",NA,NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","No","Yes",56790.6666666667,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"Political Science","Political Science","White","Male","3.00 - 3.49",202120,"2021","0","NEW YORK","JP MORGAN","Finance",NA,NA,NA,"Dropbox","2",NA,"JPMorgan","1","accepted fulltime job","Yes","Yes",84000,"NY"
1,"Marketing","none",0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",201920,"2019","Cum Laude","SAN FRANCISCO","OTHER","Marketing/Sales",NA,NA,NA,"Tapingo","4","Tide Cleaners","Joyrun",NA,"accepted fulltime job","No","Yes",52290.0004842615,"CA"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",202020,"2020","Magna Cum Laude","CHICAGO","OTHER","Finance",NA,NA,NA,"Woodlane Residential Services","3","Baird","The Professional Fighters League","3","accepted fulltime job","Yes","Yes",70000,"IL"
1,"Finance","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Interactive Media Studies","Interactive Media Studies","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CHICAGO","OTHER","Finance",NA,NA,NA,"Signature Associates","2",NA,"ValStone Partners","3","accepted fulltime job","Yes","Yes",65000,"IL"
2,"Finance","Information Systems",0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.00 - 3.49",202020,"2020","0","OTHER","OTHER","Consulting Information Technology",NA,NA,NA,"Santander Bank","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"NJ"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","CINCINNATI","OTHER",NA,NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Missing","Missing",35000,"OH"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Logistics / Supply Chain",NA,NA,NA,NA,"2",NA,NA,"3","accepted fulltime job","Yes","Yes",60000,"OH"
1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CINCINNATI","OTHER","IT Assurance / IT Audit Information Technology Other: Development Program",NA,NA,NA,"Nu - Marketing Agency","3","Wray Ward - Ad Agency","Draper Associates - Startup","2","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","CINCINNATI","PROTIVITI",NA,NA,NA,NA,NA,NA,"0",NA,"0","accepted fulltime job","Yes","Yes",59043.2557101449,"Ohio"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Other: Fashion",NA,NA,NA,NA,"0",NA,NA,"3","accepted fulltime job","Yes","Yes",58000,"NJ"
1,"Business Analytics","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Textron","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","DUBLIN","OTHER",NA,NA,NA,"Speedway",NA,"1","1",NA,"1","accepted fulltime job","Yes","Yes",60000,"Ohio"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER","Logistics / Supply Chain",NA,NA,NA,"Banks Vacuum Superstores","2",NA,"Trezeo","2","accepted fulltime job","Yes","Yes",40000,"Illinois"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","CINCINNATI","OTHER",NA,NA,NA,NA,"Lendkey Technologies","2",NA,"Renee Grace Bridal",NA,"accepted fulltime job","Missing","Missing",52290.0004842615,"OH"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"MB Financial Bank - Now apart of Fifth Third Bank","2",NA,"Beam Suntory - Supply Chain Intern","0","accepted fulltime job","Missing","Missing",56790.6666666667,"Missing"
1,"Accountancy","none",0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","DELOITTE",NA,NA,NA,NA,"Deloitte",NA,"Worthington Industries","Morgan Stanley",NA,"accepted fulltime job","Missing","Missing",53000,"OH"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Multi Racial","Female","3.00 - 3.49",201930,"2019","0","OTHER","OTHER","Other: Risk",NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",70000,"UT"
1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHARLOTTE","OTHER","Analytics Consulting Marketing / Sales",NA,NA,"Blockchain for Social Impact Coalition","Loopring","4","TeamFG","StarSource","3","accepted fulltime job","Yes","Yes",65000,"NC"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","Supply Chain Management","Black or African American","Female","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Universal Property and Casualty Insurance","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Information Systems","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CHICAGO","PWC","Accounting Consulting Finance IT Assurance / IT Audit Information Technology",NA,NA,NA,"Arthur J Gallagher","2",NA,"PwC","1","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","CHICAGO","ARRIVE LOGISTICS","Marketing / Sales",NA,NA,NA,"B4 Adventure","2",NA,"Citywide Banks","1","accepted fulltime job","No","Yes",42000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Moneta","2",NA,"Premium Retail Services","0","accepted fulltime job","Missing","Missing",61136.7951582868,"MO"
1,"Human Capital Mgmt& Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Entrepreneurship","No Minor","White","Female","3.00 - 3.49",202110,"2021","0","OTHER","PEPSICO","General Management Operations / Procurement",NA,NA,NA,"Jealco","2",NA,"Frito Lay","1","accepted fulltime job","Yes","Yes",67000,"MI"
1,"Information Systems","none",0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER","Information Technology",NA,NA,NA,"Avery Dennison","1",NA,NA,"1","accepted fulltime job","Yes","Yes",65000,"OH"
1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","CLEVELAND","CROWE",NA,NA,NA,NA,"Crowe","2",NA,NA,NA,"accepted fulltime job","Missing","Missing",57000,"OH"
1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","CHICAGO","OTHER","Consulting",NA,NA,NA,NA,NA,NA,NA,NA,"accepted fulltime job","Yes","Yes",60000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Finance",NA,NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","Yes","Yes",50000,"IA"
2,"Accountancy","Finance",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","CLEVELAND","DELOITTE","Consulting",NA,NA,NA,"Boyd Watterson Asset Management","2",NA,"Deloitte","2","accepted fulltime job","Yes","Yes",80000,"Ohio"
1,"Finance","none",1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Humanities","Humanities","Multi Racial","Female","3.00 - 3.49",202120,"2021","0","CHICAGO","CROWE","Accounting Consulting Finance",NA,NA,NA,"Delta Sigma Pi","2",NA,"dtb - Hong Kong","1","accepted fulltime job","Yes","Yes",69000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Language","Language","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","EY","Accounting",NA,NA,NA,"Skoda Minotti","2",NA,NA,"4","accepted fulltime job","Yes","Yes",63000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"Arts Related","Arts Related","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Aloa","2",NA,"Superfan LLC.","2","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202120,"2021","0","NEW YORK","EY","Consulting Finance",NA,NA,NA,"PWC","2",NA,"Publicis Media","2","accepted fulltime job","Yes","Yes",72500,"NY"
1,"Accountancy","none",0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","PITTSBURGH","PWC","Accounting",NA,NA,NA,"PwC","2",NA,"Cranberry Township","1","accepted fulltime job","Yes","Yes",50000,"Pennsylvania"
1,"Supply Chain & Operations Mgmt","none",0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Black or African American","Male","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","DHL","Logistics / Supply Chain",NA,NA,NA,"Cintas","1",NA,NA,"1","accepted fulltime job","Yes","Yes",52500,"Ohio"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","TEXTRON",NA,NA,NA,NA,"Textron","2",NA,NA,"1","accepted fulltime job","Yes","Yes",60000,"GA"
1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","CLEVELAND","OTHER",NA,NA,NA,NA,"CLE Solutions","3","Consoliplex","Consoliplex",NA,"accepted fulltime job","Missing","Missing",45000,"OH"
1,"Marketing","none",1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","ABERCROMBIE","Merchandizing",NA,NA,NA,"Sherwin Williams","1",NA,NA,"1","accepted fulltime job","Yes","Yes",62500,"Ohio"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","2.50 - 2.99",202120,"2021","0","COLUMBUS","DHL",NA,NA,NA,NA,"DHL","2",NA,NA,"2","accepted fulltime job","Yes","Yes",56790.6666666667,"OH"
1,"Supply Chain & Operations Mgmt","none",0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","OTHER","OTHER","Operations / Procurement",NA,NA,NA,"Honda North America","2",NA,"Honda of America Manufacturing","1","accepted fulltime job","Yes","Yes",54900,"OH"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Magna Cum Laude","CHICAGO","OTHER","Consulting",NA,NA,NA,"Circle 8 Logistics","2",NA,"Accenture","1","accepted fulltime job","Yes","Yes",79500,"IL"
1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","2.50 - 2.99",201930,"2019","0","CHICAGO","ARRIVE LOGISTICS","Marketing/Sales",NA,NA,NA,NA,"N/A",NA,NA,"3","accepted fulltime job","Yes","Yes",44000,"IL"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Security","Language","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","OTHER",NA,NA,NA,NA,"Arrive Logistics","2",NA,"Unified for Uganda",NA,"accepted fulltime job","Missing","Missing",52290.0004842615,"IL"
1,"Business Economics","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","OTHER","Consulting",NA,NA,NA,"L.L.Bean","2",NA,"The Hackett Group","4","accepted fulltime job","Yes","Yes",73000,"IL"
1,"Marketing","none",0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,"Humanities","Humanities","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER","Marketing / Sales",NA,NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","Yes","Yes",38000,"OH"
1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"Sports Info Solutions","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"1064 Co.","3","CBRE","Bradford Allen Capital","0","seeking employment","Missing","Missing",0,"Missing"
1,"Human Capital Mgmt& Leadership","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","CHICAGO","OTHER",NA,NA,NA,NA,"Surgical Solutions","2",NA,NA,"4","accepted fulltime job","Yes","Yes",70000,"IL"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","EY","Accounting",NA,NA,NA,"Ernst and Young","1",NA,NA,"1","accepted fulltime job","Yes","Yes",51000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Logistics/Supply Chain",NA,NA,NA,"Target","1",NA,NA,"2","accepted fulltime job","Yes","Yes",52000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",202110,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"HPE/Adient","2",NA,"Sears Manufacturing","0","seeking employment","Missing","Missing",0,"Missing"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Cengage","1",NA,NA,"0","accepted fulltime job","Missing","Missing",52290.0004842615,"CA"
2,"Finance","Marketing",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.50 - 4.00",202020,"2020","Cum Laude","CLEVELAND","OTHER","Finance Marketing / Sales",NA,NA,NA,"SoHo Experiential","2",NA,"Grand Prix s.r.l.","2","accepted fulltime job","Yes","Yes",45000,"OH"
1,"Marketing","none",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","PEPSICO",NA,NA,NA,NA,NA,"3",NA,NA,NA,"accepted fulltime job","Missing","Missing",65000,"Missing"
1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","CLEVELAND","PEPSICO",NA,NA,NA,NA,"PepsiCo","3",NA,NA,"2","accepted fulltime job","Yes","No",65000,"OH"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Mangement and Leadership","No Minor","White","Female","3.00 - 3.49",202020,"2020","0","COLUMBUS","OTHER","Accounting",NA,NA,NA,"ABB inc.","2",NA,"Huntington National Bank","1","accepted fulltime job","Yes","Yes",58000,"OH"
1,"Accountancy","none",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","OTHER","OTHER","Accounting",NA,NA,NA,"Dauby, O'Connor & Zaleski","3","COhatch","Shannon & Co.","2","accepted fulltime job","Yes","No",57500,"IN"
1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Male","3.00 - 3.49",202020,"2020","0","CLEVELAND","RSM","Accounting","MAcc",NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","Yes","Yes",56000,"OH"
1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","OTHER","DHL",NA,NA,NA,NA,"DHL Supply Chain","2",NA,"Reliable Transportation Solutions",NA,"accepted fulltime job","Missing","Missing",52500,"Missing"
1,"Marketing","none",0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","OTHER","OTHER","Marketing / Sales",NA,NA,NA,"Cigna","1",NA,NA,"1","accepted fulltime job","Yes","Yes",55000,"Remote"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","CHICAGO","JP MORGAN","Finance",NA,NA,NA,"Wells Fargo","3","Miami University","J.P. Morgan","2","accepted fulltime job","Yes","Yes",95000,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","COLUMBUS","JP MORGAN","Finance
 General Management",NA,NA,NA,"LSI Industries","2",NA,"JPMorgan Chase & Co.","1","accepted fulltime job","Yes","Yes",57000,"OH"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","OTHER","OTHER",NA,NA,NA,NA,"Miami University Athletics / Aspire Group","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Business Analytics","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","OTHER","OTHER","Analytics Operations / Procurement",NA,NA,NA,NA,"0",NA,NA,"2","accepted fulltime job","Yes","Yes",60000,"NY"
1,"Marketing","none",0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","MINNEAPOLIS","OTHER","General Management Logistics / Supply Chain Marketing / Sales",NA,NA,NA,"LoveToKnow Media","3","BrewBike","Evereve","1","accepted fulltime job","Yes","Yes",50000,"MN"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","OTHER","OTHER",NA,NA,NA,NA,"Rosario & Rosario CPA","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Media Related","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","OTHER","OTHER",NA,NA,NA,NA,"Cintas","2",NA,"Remoov","0","accepted fulltime job","Missing","Missing",52290.0004842615,"IL"
1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","CHICAGO","FIFTH THIRD BANK","Finance",NA,NA,NA,"Alvarez and Marsal","2",NA,"CME Group","1","accepted fulltime job","Yes","Yes",62000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","OTHER","OTHER","Logistics / Supply Chain",NA,NA,NA,NA,"0",NA,NA,"6","accepted fulltime job","Yes","Yes",65000,"Oh"
1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",202120,"2021","0","OTHER","OTHER",NA,NA,NA,NA,"JA Glynn Investments","1",NA,NA,"0","seeking employment","Missing","Missing",0,"Missing"
1,"Marketing","none",0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,"Entrepreneurship","Entrepreneurship","White","Male","3.00 - 3.49",201920,"2019","0","OTHER","OTHER","Other: Brokerage",NA,NA,NA,"Engel & Völkers Hong Kong","2",NA,"HFF, L.P.","2","accepted fulltime job","Yes","Yes",60000,"IL/USA"
2,"Finance","Marketing",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","CHICAGO","JP MORGAN","Finance",NA,NA,NA,"JPMorgan Chase","2",NA,"BMO Harris Bank","1","accepted fulltime job","Yes","Yes",65000,"IL"
1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","Sport Management","Hispanic/Latino","Male","3.50 - 4.00",202110,"2021","Cum Laude","OTHER","OTHER","General Management",NA,NA,NA,"Fifth Third Bank","2",NA,"ALDI USA","1","accepted fulltime job","Yes","Yes",80000,"OH"
1,"Finance","none",0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","OTHER","OTHER",NA,"ECO",NA,NA,"Gaotime Information Industry Co., Ltd. (Shanghai, China)","1",NA,NA,"1","seeking employment","Missing","Missing",0,"Missing"
